Applicant_ID,Age,Gender,Qualification_Level,Marks_Percentage,Experience_Years,Driving,Sales,Typing,Computer,Govt_Exam_Score,English_Proficiency,Computer_Proficiency,Physical_Fitness,Predicted_Job
A32484,44,Male,Diploma,94,9,0,1,0,0,72,1,1,2,Junior Engineer
A32485,26,Female,Graduate,90,11,0,0,0,0,87,4,4,1,School Teacher
A32486,18,Male,Postgrad,64,0,0,0,0,0,95,1,5,3,Lab Assistant
A32487,40,Male,10th,58,10,0,1,0,1,56,2,5,3,Lab Assistant
A32488,38,Other,Postgrad,70,3,1,1,1,1,82,5,1,4,School Teacher
A32489,39,Male,10th,40,9,0,0,0,1,65,1,5,5,Security Guard
A32490,24,Male,Graduate,88,11,1,0,1,1,71,2,4,1,School Teacher
A32491,42,Other,Diploma,44,1,1,1,1,0,0,4,2,4,Security Guard
A32492,21,Other,Graduate,51,13,1,0,1,1,0,1,3,4,Junior Engineer
A32493,40,Male,10th,56,12,0,0,0,1,0,1,5,2,Lab Assistant
A32494,35,Male,Diploma,90,9,0,1,0,0,56,3,2,3,Lab Assistant
A32495,19,Other,12th,92,2,1,1,1,1,0,3,4,5,Delivery Boy
A32496,31,Male,12th,68,7,0,0,0,0,0,3,1,1,Lab Assistant
A32497,27,Female,Graduate,49,2,1,1,0,0,0,2,4,1,Delivery Boy
A32498,29,Female,10th,78,9,0,0,0,1,91,5,5,2,Security Guard
A32499,21,Other,Diploma,89,12,1,0,0,1,0,3,2,5,Delivery Boy
A32500,34,Male,Graduate,94,6,0,1,1,0,74,3,3,2,Security Guard
A32501,23,Other,Graduate,45,3,1,0,0,1,0,1,4,2,Delivery Boy
A32502,43,Female,Diploma,43,11,1,0,0,0,0,4,1,2,Junior Engineer
A32503,30,Male,10th,57,9,0,1,1,1,0,3,3,1,Lab Assistant
A32504,29,Other,10th,94,13,1,1,0,1,77,4,4,5,Delivery Boy
A32505,38,Female,10th,40,12,1,0,0,1,0,3,2,2,Security Guard
A32506,28,Female,12th,62,15,1,1,1,0,86,1,3,5,Lab Assistant
A32507,42,Male,Graduate,55,10,0,1,1,0,67,1,3,3,Sales Executive
A32508,27,Female,Diploma,80,0,1,0,1,0,86,5,3,2,Delivery Boy
A32509,29,Other,Diploma,61,7,1,1,0,0,0,3,1,5,Junior Engineer
A32510,37,Female,Postgrad,45,9,1,0,1,1,0,4,3,3,Lab Assistant
A32511,45,Female,Postgrad,93,12,1,1,0,1,0,3,4,1,Security Guard
A32512,41,Male,Graduate,63,3,0,0,0,1,0,4,5,3,Lab Assistant
A32513,39,Male,Diploma,58,7,1,0,0,0,61,5,4,3,Junior Engineer
A32514,27,Male,Diploma,86,0,1,1,0,0,66,3,4,1,Delivery Boy
A32515,30,Male,Diploma,55,5,0,0,0,0,56,2,4,4,Sales Executive
A32516,44,Female,Diploma,50,13,0,1,1,1,0,1,3,3,Lab Assistant
A32517,37,Female,10th,93,7,0,1,1,1,57,2,4,4,Lab Assistant
A32518,21,Female,12th,78,1,1,0,1,0,0,1,5,5,Delivery Boy
A32519,40,Other,Postgrad,86,15,0,0,1,0,0,1,4,3,Sales Executive
A32520,18,Female,10th,63,4,1,0,0,0,82,2,1,3,Delivery Boy
A32521,18,Male,10th,58,7,1,0,0,1,83,5,4,2,Delivery Boy
A32522,41,Male,Graduate,79,7,1,0,0,0,83,3,5,5,School Teacher
A32523,30,Other,Postgrad,86,3,1,0,1,0,0,5,2,4,School Teacher
A32524,29,Male,10th,60,9,1,0,1,0,0,2,1,2,Delivery Boy
A32525,41,Male,12th,51,13,1,0,0,0,57,2,5,4,Lab Assistant
A32526,20,Male,Diploma,42,3,1,0,1,1,0,2,2,2,Delivery Boy
A32527,26,Female,Postgrad,57,5,0,0,1,1,0,5,3,1,Lab Assistant
A32528,35,Female,10th,52,2,0,1,1,0,0,1,4,4,Lab Assistant
A32529,22,Other,Graduate,89,15,0,0,1,1,0,5,2,1,School Teacher
A32530,34,Female,12th,51,10,0,1,0,0,92,4,3,3,Lab Assistant
A32531,19,Female,Graduate,75,11,1,1,0,0,0,4,4,5,School Teacher
A32532,19,Male,Graduate,92,7,1,0,0,1,0,4,1,3,School Teacher
A32533,40,Female,12th,43,7,0,0,1,0,71,1,4,1,Lab Assistant
A32534,33,Other,Graduate,59,4,0,1,1,1,56,1,3,3,Clerk
A32535,25,Other,12th,44,4,1,0,1,1,57,4,1,5,Delivery Boy
A32536,30,Other,10th,51,3,1,0,0,1,0,1,1,4,Lab Assistant
A32537,35,Other,Postgrad,40,6,0,0,1,0,0,4,3,2,Security Guard
A32538,19,Male,Diploma,54,8,0,1,1,0,0,4,1,1,Security Guard
A32539,35,Male,Diploma,50,4,0,1,0,1,0,1,2,2,Customer Support
A32540,29,Other,Graduate,50,6,1,0,1,0,56,4,5,2,Delivery Boy
A32541,31,Female,Postgrad,70,5,0,0,0,1,0,3,1,5,School Teacher
A32542,41,Male,Postgrad,74,4,0,0,0,1,54,3,1,3,School Teacher
A32543,25,Female,Postgrad,41,7,0,1,1,1,74,3,2,4,Data Entry Operator
A32544,42,Other,Diploma,58,2,1,0,1,1,76,4,3,4,Lab Assistant
A32545,32,Female,Graduate,88,8,0,1,1,1,0,3,5,1,School Teacher
A32546,23,Female,10th,55,7,1,0,0,0,0,5,1,3,Delivery Boy
A32547,42,Female,10th,43,7,1,1,0,0,0,3,5,4,Security Guard
A32548,21,Other,Diploma,41,15,1,1,1,0,0,5,2,4,Lab Assistant
A32549,27,Female,Graduate,65,1,0,1,1,1,73,2,3,2,Data Entry Operator
A32550,44,Female,Postgrad,91,5,1,1,1,1,81,5,2,5,Data Entry Operator
A32551,26,Male,12th,72,1,0,1,0,0,83,2,2,5,Apprentice
A32552,27,Male,Diploma,73,9,1,1,1,0,0,1,1,3,Junior Engineer
A32553,39,Other,12th,53,3,0,0,1,1,50,4,2,5,Data Entry Operator
A32554,29,Other,12th,42,14,1,0,0,0,94,2,2,1,Lab Assistant
A32555,19,Other,Postgrad,72,4,0,1,0,1,0,2,2,1,Customer Support
A32556,36,Female,Postgrad,77,6,0,0,1,1,0,1,3,2,Data Entry Operator
A32557,33,Female,Diploma,57,4,1,0,1,1,90,5,2,3,Lab Assistant
A32558,38,Male,10th,56,8,0,1,1,0,83,1,3,1,Lab Assistant
A32559,20,Other,12th,61,9,1,0,1,0,61,3,4,4,Lab Assistant
A32560,30,Male,Graduate,72,14,1,1,0,1,55,1,1,2,School Teacher
A32561,35,Male,12th,63,0,0,1,1,0,0,5,5,3,Apprentice
A32562,27,Female,Diploma,91,14,0,0,1,0,61,2,2,1,Sales Executive
A32563,29,Other,Graduate,86,15,0,1,1,1,62,1,3,3,Sales Executive
A32564,20,Male,10th,55,7,1,1,1,1,0,5,4,1,Lab Assistant
A32565,45,Female,12th,44,9,1,0,1,0,88,3,4,5,Lab Assistant
A32566,44,Male,Graduate,73,13,1,1,0,1,0,1,1,2,Sales Executive
A32567,19,Other,10th,51,9,1,0,0,0,84,4,2,3,Delivery Boy
A32568,44,Other,12th,56,3,1,1,0,0,0,2,3,4,Security Guard
A32569,36,Other,Diploma,53,10,1,1,0,1,0,3,1,2,Lab Assistant
A32570,44,Female,Postgrad,74,10,0,0,0,1,69,5,2,4,School Teacher
A32571,26,Other,Diploma,63,2,1,0,0,0,50,5,3,2,Delivery Boy
A32572,29,Female,12th,87,4,1,0,0,1,85,2,1,3,Delivery Boy
A32573,40,Female,Diploma,88,15,1,0,0,1,0,4,1,3,Junior Engineer
A32574,37,Female,12th,56,3,1,1,0,0,60,5,1,4,Lab Assistant
A32575,38,Female,12th,86,15,1,1,1,0,0,4,2,2,Sales Executive
A32576,28,Female,12th,48,2,1,0,0,1,0,2,4,2,Lab Assistant
A32577,23,Female,Graduate,91,15,0,0,1,1,0,1,3,2,School Teacher
A32578,27,Female,12th,83,1,1,1,1,1,57,2,4,5,Delivery Boy
A32579,44,Other,Diploma,83,10,1,1,0,1,0,4,5,1,Security Guard
A32580,27,Male,Postgrad,47,5,1,0,0,0,0,1,2,4,Delivery Boy
A32581,41,Female,Postgrad,61,3,1,0,1,0,81,1,5,2,Security Guard
A32582,36,Female,12th,49,10,1,0,0,0,0,2,4,3,Lab Assistant
A32583,34,Female,10th,66,9,0,0,1,1,73,3,3,2,Lab Assistant
A32584,24,Male,10th,54,4,0,1,1,0,77,4,3,4,Customer Support
A32585,25,Other,10th,78,0,0,1,1,1,84,1,1,3,Apprentice
A32586,35,Other,Graduate,47,14,0,1,1,1,0,2,4,2,Sales Executive
A32587,38,Female,Diploma,83,15,1,1,1,1,0,4,2,5,Data Entry Operator
A32588,26,Male,10th,90,9,1,1,0,1,0,2,3,3,Delivery Boy
A32589,32,Other,12th,52,8,0,1,0,0,81,2,4,1,Lab Assistant
A32590,21,Female,12th,76,11,1,1,0,0,0,4,3,1,Lab Assistant
A32591,31,Male,10th,83,5,0,0,1,1,76,1,1,1,Sales Executive
A32592,18,Male,Postgrad,68,4,0,1,1,1,92,3,4,2,School Teacher
A32593,42,Female,12th,55,14,1,0,1,1,0,1,2,5,Data Entry Operator
A32594,22,Male,10th,78,1,1,1,1,0,0,3,1,5,Delivery Boy
A32595,43,Male,10th,64,6,1,1,1,0,83,5,1,5,Lab Assistant
A32596,22,Female,Graduate,46,11,1,1,0,0,0,3,2,2,Lab Assistant
A32597,22,Other,Graduate,78,13,0,0,0,1,0,1,4,2,School Teacher
A32598,33,Male,Graduate,87,1,0,1,0,0,0,5,2,5,School Teacher
A32599,26,Male,12th,69,7,0,1,1,1,0,5,2,2,Sales Executive
A32600,37,Male,12th,44,4,1,1,0,1,85,3,5,4,Lab Assistant
A32601,28,Male,10th,56,0,1,1,0,1,0,2,5,4,Apprentice
A32602,23,Female,Graduate,44,4,1,0,1,0,0,1,2,3,Lab Assistant
A32603,40,Other,10th,69,1,1,0,1,1,0,1,1,5,Apprentice
A32604,31,Female,Postgrad,84,14,1,0,0,1,54,1,4,4,School Teacher
A32605,21,Other,Postgrad,95,1,0,0,0,1,70,2,3,4,School Teacher
A32606,27,Female,10th,87,4,0,0,0,0,54,3,5,2,Lab Assistant
A32607,39,Male,Diploma,62,6,0,0,1,1,0,5,5,1,Sales Executive
A32608,27,Male,12th,41,0,1,1,1,1,58,5,2,1,Clerk
A32609,35,Other,Diploma,78,13,1,1,0,1,80,2,3,3,Junior Engineer
A32610,24,Male,Diploma,64,12,0,1,0,1,0,4,3,5,Sales Executive
A32611,34,Other,Diploma,44,3,0,0,1,1,0,4,2,3,Data Entry Operator
A32612,33,Female,Diploma,93,12,1,0,0,0,0,2,4,4,Junior Engineer
A32613,38,Other,10th,56,13,0,1,0,0,87,2,2,5,Security Guard
A32614,32,Male,Graduate,61,12,0,0,1,1,0,4,2,4,Clerk
A32615,26,Male,10th,67,5,0,0,0,1,0,4,5,4,Sales Executive
A32616,18,Male,Diploma,68,1,1,0,0,1,0,5,5,1,Junior Engineer
A32617,39,Male,12th,76,0,0,0,1,0,0,2,2,4,Apprentice
A32618,33,Male,10th,93,15,0,0,0,0,0,2,5,1,Lab Assistant
A32619,25,Female,Postgrad,41,10,0,0,1,1,92,3,3,1,Data Entry Operator
A32620,31,Female,Postgrad,76,0,1,0,0,0,0,5,2,5,School Teacher
A32621,44,Female,Postgrad,69,3,1,0,0,1,0,3,3,4,Customer Support
A32622,29,Male,Graduate,73,2,0,0,0,0,64,5,2,1,Security Guard
A32623,27,Female,10th,93,12,0,1,0,1,65,2,1,1,Lab Assistant
A32624,26,Other,12th,94,12,0,1,0,1,82,3,1,2,Lab Assistant
A32625,31,Male,10th,43,5,0,0,0,0,60,4,4,5,Lab Assistant
A32626,23,Female,Diploma,75,15,1,0,0,0,0,2,3,3,Delivery Boy
A32627,36,Male,Diploma,94,10,1,0,0,1,95,3,5,1,Lab Assistant
A32628,21,Male,12th,82,15,0,0,1,0,64,2,4,4,Lab Assistant
A32629,39,Other,12th,57,12,1,0,1,1,50,4,5,1,Clerk
A32630,25,Male,Diploma,49,9,1,1,0,0,84,3,4,5,Delivery Boy
A32631,23,Male,Diploma,70,14,0,1,0,1,81,3,2,1,Junior Engineer
A32632,39,Other,10th,72,8,1,1,1,1,73,2,1,2,Lab Assistant
A32633,41,Other,Postgrad,48,11,1,0,0,0,0,1,5,3,Lab Assistant
A32634,33,Male,10th,76,2,1,1,1,1,0,3,4,1,Lab Assistant
A32635,27,Male,12th,67,12,1,1,0,0,75,4,4,3,Delivery Boy
A32636,34,Male,Graduate,88,7,0,0,0,0,50,5,2,3,Sales Executive
A32637,45,Male,Graduate,54,4,0,0,0,0,73,2,3,3,Security Guard
A32638,39,Female,Graduate,87,8,1,0,0,0,0,5,5,3,School Teacher
A32639,32,Other,Postgrad,88,7,1,1,0,0,0,4,2,3,Sales Executive
A32640,38,Other,Diploma,66,0,0,0,1,1,0,2,2,1,Junior Engineer
A32641,45,Other,Diploma,73,10,1,1,0,0,52,2,1,1,Lab Assistant
A32642,30,Other,Diploma,52,6,1,1,1,1,79,4,4,5,Lab Assistant
A32643,30,Female,Graduate,91,9,1,0,0,0,74,1,4,2,School Teacher
A32644,25,Other,Diploma,90,14,0,0,1,0,83,5,4,3,Sales Executive
A32645,39,Male,Postgrad,78,6,0,1,0,1,78,3,4,4,School Teacher
A32646,43,Other,Diploma,90,11,0,0,1,0,55,1,4,1,Junior Engineer
A32647,36,Other,12th,71,4,0,1,1,0,0,1,3,5,Lab Assistant
A32648,33,Male,Diploma,85,9,0,1,0,0,89,4,1,2,Junior Engineer
A32649,34,Other,12th,50,5,0,0,0,1,58,1,5,3,Security Guard
A32650,36,Other,10th,53,15,0,0,1,1,80,2,5,5,Lab Assistant
A32651,40,Female,10th,79,15,0,0,0,1,73,4,1,4,Lab Assistant
A32652,41,Male,Diploma,80,1,1,1,1,1,69,1,1,4,Data Entry Operator
A32653,22,Male,10th,68,12,0,0,0,0,0,1,5,3,Lab Assistant
A32654,31,Other,10th,43,5,1,0,0,0,62,2,1,3,Sales Executive
A32655,33,Female,Diploma,49,5,1,1,1,1,0,3,5,2,Data Entry Operator
A32656,35,Male,Postgrad,62,5,0,0,1,1,83,4,5,3,Sales Executive
A32657,25,Other,10th,93,4,1,1,0,1,0,1,5,5,Delivery Boy
A32658,35,Male,Postgrad,74,4,0,0,1,1,0,5,4,5,Data Entry Operator
A32659,44,Other,12th,86,9,0,0,1,1,0,4,5,5,Sales Executive
A32660,36,Female,Graduate,40,11,0,1,1,1,85,4,4,2,Data Entry Operator
A32661,18,Female,Graduate,75,13,1,1,1,0,69,1,2,1,Delivery Boy
A32662,33,Male,Graduate,60,1,1,0,0,0,0,3,1,2,Security Guard
A32663,40,Other,Diploma,67,2,0,0,0,0,66,3,5,4,Security Guard
A32664,25,Other,Graduate,93,10,1,0,0,1,0,4,1,4,Delivery Boy
A32665,42,Female,Graduate,81,10,0,0,1,1,0,2,3,3,School Teacher
A32666,34,Female,10th,43,5,1,1,0,0,66,1,4,1,Sales Executive
A32667,32,Female,10th,68,8,0,0,0,0,0,5,1,2,Lab Assistant
A32668,21,Male,10th,54,7,0,0,1,0,77,4,3,2,Sales Executive
A32669,27,Female,Graduate,73,7,1,0,0,0,72,5,1,5,School Teacher
A32670,28,Male,Graduate,81,6,0,0,1,1,93,3,4,1,Data Entry Operator
A32671,22,Other,Postgrad,44,0,1,1,1,0,83,1,3,1,Delivery Boy
A32672,30,Female,Graduate,91,14,1,1,0,1,95,1,5,1,School Teacher
A32673,39,Female,12th,44,2,1,1,1,0,0,1,4,5,Security Guard
A32674,22,Male,Postgrad,78,14,1,0,1,0,85,5,4,1,Delivery Boy
A32675,23,Other,10th,57,8,1,0,0,0,0,3,4,4,Lab Assistant
A32676,40,Other,Graduate,74,11,0,0,0,1,82,4,2,1,School Teacher
A32677,26,Male,10th,46,11,1,1,1,1,94,1,3,4,Lab Assistant
A32678,19,Female,12th,53,9,1,0,0,1,0,4,1,3,Lab Assistant
A32679,39,Male,10th,91,14,1,1,1,1,0,2,2,1,Lab Assistant
A32680,38,Other,12th,47,9,0,0,1,0,65,4,1,5,Lab Assistant
A32681,34,Female,Graduate,69,14,1,1,1,1,0,3,3,3,Sales Executive
A32682,41,Female,Graduate,57,2,1,0,0,0,65,4,3,2,Lab Assistant
A32683,29,Other,12th,93,4,1,0,0,0,0,3,4,5,Delivery Boy
A32684,43,Male,Postgrad,49,4,0,0,1,0,0,1,2,3,Customer Support
A32685,19,Female,Diploma,42,4,0,1,0,1,75,5,1,2,Security Guard
A32686,25,Male,Diploma,86,3,1,0,1,0,0,1,1,4,Delivery Boy
A32687,24,Female,Graduate,86,5,1,0,0,1,0,1,4,2,Delivery Boy
A32688,42,Female,Graduate,70,10,1,0,1,0,0,3,3,3,School Teacher
A32689,38,Other,Graduate,63,14,1,1,1,0,50,1,4,4,Security Guard
A32690,18,Female,Postgrad,42,4,0,0,1,0,0,2,5,2,Customer Support
A32691,41,Other,Postgrad,42,14,0,0,0,1,0,1,1,3,Security Guard
A32692,43,Female,Graduate,70,13,0,0,1,0,90,4,3,1,School Teacher
A32693,32,Male,Postgrad,40,3,1,0,1,1,76,3,2,5,Data Entry Operator
A32694,43,Other,12th,40,15,0,0,0,0,0,1,1,1,Lab Assistant
A32695,37,Other,12th,41,3,1,1,1,0,53,1,3,2,Lab Assistant
A32696,19,Male,10th,43,0,1,0,0,0,0,3,5,3,Apprentice
A32697,40,Female,10th,41,11,1,0,0,1,83,5,2,4,Sales Executive
A32698,26,Male,12th,44,15,1,0,0,0,0,5,4,1,Delivery Boy
A32699,33,Female,10th,71,9,1,0,1,0,66,1,5,3,Sales Executive
A32700,35,Other,Postgrad,44,4,0,0,0,1,0,5,4,1,Lab Assistant
A32701,30,Male,10th,86,13,0,0,0,0,0,5,3,3,Lab Assistant
A32702,22,Female,Graduate,69,14,0,1,0,1,0,1,3,2,School Teacher
A32703,40,Other,10th,56,0,1,1,0,0,0,5,5,2,Apprentice
A32704,43,Male,Diploma,55,9,0,0,0,1,0,5,4,3,Junior Engineer
A32705,33,Male,12th,63,9,0,1,1,1,0,5,1,1,Clerk
A32706,41,Female,Diploma,48,1,1,0,1,0,58,5,3,4,Security Guard
A32707,18,Male,Diploma,55,14,1,1,1,0,84,1,5,5,Delivery Boy
A32708,42,Other,12th,49,11,0,1,1,1,0,5,1,3,Clerk
A32709,20,Male,Graduate,58,6,0,1,0,0,0,5,5,5,Sales Executive
A32710,36,Female,Diploma,82,7,1,1,1,0,0,1,5,4,Junior Engineer
A32711,31,Other,Diploma,62,7,1,0,1,0,68,5,4,2,Sales Executive
A32712,35,Male,Graduate,69,5,0,0,0,0,0,2,5,3,School Teacher
A32713,43,Male,Graduate,54,15,0,1,1,0,68,5,2,1,Sales Executive
A32714,29,Other,Graduate,48,5,0,0,0,0,73,4,5,1,Security Guard
A32715,21,Male,Diploma,50,6,1,1,0,1,0,2,5,1,Lab Assistant
A32716,31,Female,Diploma,93,5,0,0,0,0,0,4,5,5,Junior Engineer
A32717,25,Other,Diploma,46,10,0,1,1,1,0,4,5,4,Junior Engineer
A32718,39,Male,Graduate,56,2,0,1,0,1,64,5,1,1,Lab Assistant
A32719,39,Other,Graduate,79,2,1,0,0,1,0,3,3,5,School Teacher
A32720,43,Male,10th,84,1,1,0,1,0,0,3,1,5,Apprentice
A32721,36,Female,12th,63,3,1,0,0,0,0,2,2,1,Security Guard
A32722,31,Male,Graduate,57,5,0,0,1,0,0,5,4,3,Lab Assistant
A32723,25,Female,Postgrad,53,0,1,0,0,0,72,3,2,2,Lab Assistant
A32724,37,Male,Postgrad,49,8,0,1,0,0,0,2,2,3,Sales Executive
A32725,23,Other,Diploma,77,15,1,0,1,1,0,3,1,3,Delivery Boy
A32726,26,Male,Diploma,65,6,0,0,0,1,0,3,1,1,Sales Executive
A32727,32,Other,Diploma,63,10,1,0,0,1,0,3,3,3,Security Guard
A32728,33,Female,10th,75,15,0,1,0,0,64,2,4,2,Lab Assistant
A32729,24,Other,12th,70,13,0,1,0,0,0,5,3,4,Security Guard
A32730,36,Other,Postgrad,65,2,1,0,1,0,65,4,3,1,Security Guard
A32731,37,Male,Diploma,55,7,0,1,1,1,61,5,1,1,Data Entry Operator
A32732,30,Male,Diploma,91,4,1,1,1,1,0,1,1,3,Junior Engineer
A32733,23,Male,10th,40,6,0,0,1,0,88,4,3,5,Lab Assistant
A32734,32,Male,Diploma,89,14,0,1,1,0,0,4,5,3,Junior Engineer
A32735,33,Male,12th,69,5,0,1,1,1,61,1,4,1,Clerk
A32736,42,Other,Graduate,78,9,0,1,0,1,0,4,2,4,School Teacher
A32737,44,Female,10th,69,10,0,1,0,0,87,2,5,1,Security Guard
A32738,27,Male,Postgrad,60,5,0,1,0,0,0,3,5,3,Lab Assistant
A32739,37,Other,Diploma,84,7,0,0,0,0,50,1,4,1,Lab Assistant
A32740,36,Other,Diploma,91,7,1,0,1,1,66,4,2,1,Sales Executive
A32741,21,Other,Diploma,81,14,0,0,1,1,0,2,4,1,Junior Engineer
A32742,45,Other,10th,62,0,0,0,1,0,51,2,1,3,Security Guard
A32743,30,Male,10th,63,2,1,0,1,0,0,5,5,1,Lab Assistant
A32744,23,Other,12th,65,8,0,1,0,1,66,2,5,4,Lab Assistant
A32745,42,Male,Graduate,69,12,1,1,1,1,60,4,1,5,Sales Executive
A32746,20,Other,Graduate,42,13,0,1,1,0,0,3,3,4,Lab Assistant
A32747,31,Other,10th,54,3,0,1,1,1,69,2,4,2,Data Entry Operator
A32748,35,Other,12th,55,13,0,0,0,1,84,1,1,5,Lab Assistant
A32749,45,Male,Diploma,89,1,1,1,0,1,0,3,5,3,Junior Engineer
A32750,22,Other,10th,43,10,0,1,1,1,0,3,1,4,Lab Assistant
A32751,34,Male,Graduate,85,14,0,0,1,1,79,3,3,2,School Teacher
A32752,38,Other,Diploma,65,0,0,0,1,1,0,3,3,3,Junior Engineer
A32753,38,Female,Postgrad,76,13,1,1,1,0,0,2,4,3,Security Guard
A32754,25,Other,12th,49,4,0,0,0,1,0,2,4,5,Customer Support
A32755,44,Male,Graduate,64,2,0,1,1,0,0,5,2,5,Security Guard
A32756,41,Female,Diploma,51,14,1,0,1,0,0,4,5,1,Sales Executive
A32757,22,Female,Diploma,83,11,1,1,0,1,0,3,5,1,Delivery Boy
A32758,20,Male,10th,53,4,0,1,0,1,0,1,4,4,Security Guard
A32759,26,Other,10th,93,5,1,1,0,1,0,4,5,3,Delivery Boy
A32760,39,Other,Graduate,68,1,0,0,1,1,0,3,2,2,Data Entry Operator
A32761,28,Female,Postgrad,63,13,1,0,0,1,0,1,2,3,Lab Assistant
A32762,31,Male,12th,66,2,0,1,1,1,0,1,3,2,Data Entry Operator
A32763,21,Other,10th,54,13,1,0,0,0,63,4,4,5,Delivery Boy
A32764,26,Male,Diploma,50,0,0,1,1,0,0,5,5,5,Lab Assistant
A32765,44,Male,Diploma,74,4,1,0,0,0,86,1,4,3,Security Guard
A32766,27,Other,Postgrad,46,5,0,1,1,1,0,1,5,1,Data Entry Operator
A32767,30,Female,12th,55,10,1,0,0,0,0,5,1,5,Sales Executive
A32768,22,Female,Graduate,76,13,1,1,0,0,0,4,2,5,Delivery Boy
A32769,30,Other,10th,93,2,1,1,1,0,0,5,2,5,Lab Assistant
A32770,22,Male,12th,58,1,1,0,1,1,59,4,4,1,Clerk
A32771,45,Male,Diploma,80,13,0,1,1,1,0,4,1,3,Junior Engineer
A32772,34,Other,10th,51,8,1,1,0,0,0,3,4,2,Lab Assistant
A32773,38,Other,Graduate,91,2,1,0,1,1,61,3,5,4,School Teacher
A32774,26,Female,12th,85,10,0,0,0,1,0,2,2,2,Lab Assistant
A32775,40,Male,Postgrad,65,11,0,0,1,1,75,5,5,4,Lab Assistant
A32776,28,Female,10th,94,11,0,1,1,1,91,3,5,1,Lab Assistant
A32777,34,Other,Diploma,73,6,1,0,1,1,0,2,5,3,Lab Assistant
A32778,26,Male,Diploma,43,11,1,0,1,1,51,2,5,4,Lab Assistant
A32779,24,Male,Diploma,68,2,1,0,0,1,0,3,2,2,Lab Assistant
A32780,35,Other,12th,45,6,0,0,1,0,0,4,4,2,Sales Executive
A32781,37,Male,12th,44,1,0,0,0,1,0,1,4,1,Apprentice
A32782,26,Male,Postgrad,64,4,1,1,1,1,0,3,1,3,Delivery Boy
A32783,34,Male,10th,49,11,1,1,0,1,0,2,3,3,Sales Executive
A32784,30,Female,Postgrad,83,6,0,1,0,0,0,1,2,3,Sales Executive
A32785,25,Male,10th,60,12,1,1,1,1,54,1,3,1,Lab Assistant
A32786,40,Female,Graduate,60,13,0,0,1,0,0,4,2,2,Security Guard
A32787,37,Other,Postgrad,90,9,1,0,1,0,50,5,2,5,Sales Executive
A32788,33,Male,Diploma,72,13,0,1,0,0,0,5,5,2,Sales Executive
A32789,19,Other,Diploma,80,5,0,1,0,0,73,4,4,2,Sales Executive
A32790,31,Female,10th,93,11,1,0,0,1,0,2,1,4,Security Guard
A32791,39,Female,10th,62,12,1,1,1,1,0,3,4,2,Data Entry Operator
A32792,34,Male,Diploma,77,9,1,0,0,1,0,4,5,3,Security Guard
A32793,25,Female,Diploma,44,6,0,0,1,1,61,3,1,1,Lab Assistant
A32794,19,Other,Graduate,85,9,1,1,0,1,51,4,3,5,School Teacher
A32795,29,Female,Postgrad,68,2,0,1,0,0,94,2,5,1,School Teacher
A32796,27,Female,10th,50,7,1,0,0,0,66,4,2,5,Lab Assistant
A32797,26,Other,12th,67,8,1,0,0,1,53,5,2,2,Delivery Boy
A32798,26,Other,10th,48,4,0,1,0,0,52,5,1,4,Lab Assistant
A32799,32,Male,Graduate,55,7,1,0,0,0,0,4,5,3,Sales Executive
A32800,22,Male,Graduate,45,3,1,1,0,1,0,4,4,3,Junior Engineer
A32801,31,Female,12th,93,3,0,1,0,0,0,1,1,5,Customer Support
A32802,33,Female,12th,74,3,0,0,1,1,0,3,2,3,Data Entry Operator
A32803,42,Male,10th,82,2,0,0,1,0,89,3,4,2,Security Guard
A32804,41,Female,10th,94,11,0,0,0,0,0,3,4,3,Lab Assistant
A32805,24,Other,Postgrad,91,12,0,1,0,1,0,2,1,3,School Teacher
A32806,26,Male,12th,92,11,1,0,1,1,86,3,2,4,Delivery Boy
A32807,30,Other,10th,41,11,1,0,1,0,82,3,4,5,Sales Executive
A32808,37,Female,12th,95,6,1,1,0,0,86,5,3,1,Security Guard
A32809,44,Male,Diploma,63,2,0,1,0,1,0,4,5,1,Lab Assistant
A32810,40,Female,Graduate,48,2,0,0,0,1,64,1,4,5,Lab Assistant
A32811,44,Female,Diploma,64,11,0,0,0,0,0,4,1,5,Security Guard
A32812,44,Other,12th,80,1,1,1,1,0,0,3,1,3,Security Guard
A32813,29,Male,Postgrad,68,10,1,1,1,1,0,3,1,4,School Teacher
A32814,37,Male,Graduate,79,15,0,1,1,1,89,2,2,4,Sales Executive
A32815,43,Female,10th,62,4,0,1,1,1,68,4,2,3,Lab Assistant
A32816,26,Other,10th,58,6,1,0,1,1,0,2,3,3,Delivery Boy
A32817,36,Other,Diploma,45,12,1,0,0,0,75,5,3,2,Junior Engineer
A32818,45,Female,Graduate,52,10,1,0,0,1,0,3,1,4,Security Guard
A32819,27,Other,Diploma,69,9,0,0,0,0,91,3,2,5,Security Guard
A32820,25,Other,Postgrad,88,8,0,1,0,1,82,4,5,2,School Teacher
A32821,28,Male,Diploma,66,12,1,1,0,0,94,5,5,5,Delivery Boy
A32822,27,Other,Postgrad,45,11,0,1,1,0,0,5,2,2,Security Guard
A32823,27,Male,Postgrad,66,9,1,1,0,0,0,3,2,4,Delivery Boy
A32824,31,Female,Diploma,61,13,1,0,0,1,53,4,3,4,Security Guard
A32825,23,Female,Postgrad,57,7,0,0,0,0,0,5,5,5,Lab Assistant
